Unnamed: 0,INCIDENT_ID,DATA_YEAR,PUB_AGENCY_NAME,STATE_ABBR,STATE_NAME,POPULATION_GROUP_DESC,INCIDENT_DATE,TOTAL_OFFENDER_COUNT,OFFENDER_RACE,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,SEVERITY
41029,40864,1996,Austin,TX,Texas,"Cities from 500,000 thru 999,999",06-OCT-96,0,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Lesbian (Female),Individual,Violent
41030,40865,1996,Austin,TX,Texas,"Cities from 500,000 thru 999,999",29-OCT-96,1,Black or African American,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,Violent
41031,40866,1996,Austin,TX,Texas,"Cities from 500,000 thru 999,999",29-NOV-96,1,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Jewish,Other,Non-Violent
41032,40938,1996,Austin,TX,Texas,"Cities from 500,000 thru 999,999",13-DEC-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41033,40939,1996,Austin,TX,Texas,"Cities from 500,000 thru 999,999",23-OCT-96,2,White,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41034,40940,1996,Huntsville,TX,Texas,"Cities from 25,000 thru 49,999",03-DEC-96,0,White,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual;Other,Violent
41035,37630,1996,Brenham,TX,Texas,"Cities from 10,000 thru 24,999",14-JAN-96,2,Black or African American,1,Aggravated Assault,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,Violent
41036,37631,1996,Brenham,TX,Texas,"Cities from 10,000 thru 24,999",16-JAN-96,0,White,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Black or African American,Society/Public,Non-Violent
41037,40941,1996,Brenham,TX,Texas,"Cities from 10,000 thru 24,999",11-JAN-96,1,White,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Restaurant,Anti-Black or African American,Individual;Other,Violent
41038,40942,1996,Brenham,TX,Texas,"Cities from 10,000 thru 24,999",15-JAN-96,1,Black or African American,1,Intimidation,1.0,Convenience Store,Anti-Hispanic or Latino,Individual,Violent
41039,40943,1996,Wichita Falls,TX,Texas,"Cities from 100,000 thru 249,999",06-MAR-96,2,White,7,Arson;Intimidation,6.0,Residence/Home,Anti-Black or African American,Individual;Other,Violent
41040,37632,1996,Georgetown,TX,Texas,"Cities from 10,000 thru 24,999",05-MAR-96,2,White,1,Simple Assault,1.0,Other/Unknown,Anti-Hispanic or Latino,Individual,Violent
41041,40944,1996,Olney,TX,Texas,"Cities from 2,500 thru 9,999",28-DEC-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Hispanic or Latino,Other,Non-Violent
41042,37248,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",25-FEB-96,2,White,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41043,37249,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",28-FEB-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,Violent
41044,37250,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",05-MAR-96,1,White,1,Aggravated Assault,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,Violent
41045,37251,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",15-MAR-96,1,Black or African American,1,Simple Assault,1.0,Restaurant,Anti-White,Individual,Violent
41046,37252,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",09-JAN-96,4,White,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
41047,37253,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",29-MAR-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41048,37272,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",16-JAN-96,0,Black or African American,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-White,Other,Non-Violent
41049,37273,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",06-APR-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Other,Non-Violent
41050,37274,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",11-APR-96,4,Black or African American,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,Violent
41051,37275,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",18-APR-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Other,Non-Violent
41052,37276,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",01-MAY-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,Violent
41053,37277,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",07-MAY-96,2,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41054,37278,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",15-MAY-96,1,Black or African American,1,Aggravated Assault,1.0,Residence/Home,Anti-White,Individual,Violent
41055,37279,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",22-MAY-96,1,Black or African American,1,Simple Assault,1.0,School/College,Anti-White,Individual,Violent
41056,37280,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",26-MAY-96,1,Black or African American,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Other,Non-Violent
41057,37281,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",26-MAY-96,1,White,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Hispanic or Latino,Other,Non-Violent
41058,37282,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",07-JUN-96,1,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
41059,37283,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",13-JUN-96,3,White,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Other,Non-Violent
41060,37284,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",21-JUN-96,1,White,1,Aggravated Assault,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41061,37285,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",08-JUL-96,3,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,Violent
41062,37286,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",14-JUL-96,6,White,2,Aggravated Assault,2.0,Restaurant,Anti-Gay (Male),Individual,Violent
41063,37287,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",15-JUL-96,1,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Gay (Male),Individual,Violent
41064,37288,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",23-JUL-96,1,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
41065,37289,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",25-JUL-96,1,White,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
41066,37290,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",25-JUL-96,4,White,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
41067,37291,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",19-AUG-96,1,Asian,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41068,37364,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",24-AUG-96,4,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Hispanic or Latino,Individual,Violent
41069,37365,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",22-SEP-96,1,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,Violent
41070,37366,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",06-SEP-96,1,White,1,Robbery,1.0,Parking/Drop Lot/Garage,Anti-Arab,Individual,Violent
41071,37367,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",10-SEP-96,1,Black or African American,1,Aggravated Assault,1.0,Air/Bus/Train Terminal,Anti-White,Individual,Violent
41072,37368,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",17-SEP-96,1,Black or African American,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,Violent
41073,37369,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",22-SEP-96,8,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
41074,37370,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",27-SEP-96,1,White,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,Violent
41075,37371,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",01-NOV-96,1,Black or African American,1,Aggravated Assault,1.0,Convenience Store,Anti-Hispanic or Latino,Individual,Violent
41076,37372,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",12-NOV-96,1,Black or African American,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41077,37373,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",03-DEC-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Jewish,Other,Non-Violent
41078,37374,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",30-NOV-96,3,White,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Lesbian (Female),Individual,Violent
41079,37375,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",14-DEC-96,1,Asian,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Other,Non-Violent
41080,37401,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",26-DEC-96,1,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41081,37419,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",09-FEB-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Convenience Store,Anti-Arab,Other,Non-Violent
41082,37420,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",04-JAN-96,1,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,"Anti-Multiple Races, Group",Individual,Violent
41083,37421,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",11-FEB-96,0,Unknown,1,Burglary/Breaking & Entering,0.0,Church/Synagogue/Temple/Mosque,Anti-Black or African American,Religious Organization,Violent
41084,37422,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",22-FEB-96,1,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41085,37423,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",27-FEB-96,2,Asian,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Other Race/Ethnicity/Ancestry,Individual,Violent
41086,37424,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",28-FEB-96,2,White,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,Violent
41087,37425,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",23-MAR-96,2,Multiple,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
41088,37426,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",23-MAR-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,Non-Violent
41089,37427,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",27-JAN-96,1,Black or African American,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,Violent
41090,37428,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",09-APR-96,3,White,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41091,37429,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",21-APR-96,1,White,1,Simple Assault,1.0,Field/Woods,Anti-Black or African American,Individual,Violent
41092,37430,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",06-MAY-96,3,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,Violent
41093,37431,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",16-MAY-96,1,Black or African American,1,Aggravated Assault,1.0,Residence/Home,Anti-Gay (Male),Individual,Violent
41094,37432,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",23-MAY-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Black or African American,Religious Organization,Non-Violent
41095,37433,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",04-JUN-96,2,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41096,37434,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",12-JUN-96,1,White,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,Violent
41097,37435,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",19-JUN-96,0,Unknown,1,Intimidation,1.0,Commercial/Office Building,Anti-Black or African American,Individual,Violent
41098,37436,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",11-JUL-96,3,Black or African American,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,Violent
41099,37437,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",15-JUL-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Gay (Male),Other,Non-Violent
41100,37438,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",23-JUL-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41101,37439,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",25-JUL-96,4,White,1,Simple Assault,1.0,Bar/Nightclub,Anti-Jewish,Individual,Violent
41102,37440,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",21-AUG-96,1,Black or African American,1,Intimidation,1.0,Commercial/Office Building,Anti-White,Individual,Violent
41103,37441,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",25-AUG-96,1,Black or African American,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,Violent
41104,37442,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",09-SEP-96,1,White,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Gay (Male),Individual,Violent
41105,37443,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",15-SEP-96,1,Black or African American,1,Simple Assault,1.0,Department/Discount Store,Anti-White,Individual,Violent
41106,37444,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",25-SEP-96,1,White,1,Intimidation,1.0,Bank/Savings and Loan,Anti-Black or African American,Individual,Violent
41107,37445,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",13-SEP-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Other,Non-Violent
41108,37446,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",25-NOV-96,1,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41109,37447,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",04-DEC-96,1,White,2,Aggravated Assault,2.0,School/College,Anti-White,Individual,Violent
41110,37448,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",14-DEC-96,0,White,1,Intimidation,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
41111,37449,1996,Dallas,TX,Texas,"Cities 1,000,000 or over",10-OCT-96,2,White,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41112,37402,1996,Houston,TX,Texas,"Cities 1,000,000 or over",25-JAN-96,1,White,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Black or African American,Individual,Violent
41113,37403,1996,Houston,TX,Texas,"Cities 1,000,000 or over",27-FEB-96,6,Black or African American,2,Robbery,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
41114,37404,1996,Houston,TX,Texas,"Cities 1,000,000 or over",02-MAR-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41115,37405,1996,Houston,TX,Texas,"Cities 1,000,000 or over",18-MAR-96,1,White,1,Robbery,1.0,Other/Unknown,Anti-Black or African American,Individual,Violent
41116,37406,1996,Houston,TX,Texas,"Cities 1,000,000 or over",31-MAR-96,2,White,2,Robbery,2.0,Parking/Drop Lot/Garage,Anti-Hispanic or Latino,Individual,Violent
41117,37407,1996,Houston,TX,Texas,"Cities 1,000,000 or over",27-MAR-96,0,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
41118,37408,1996,Houston,TX,Texas,"Cities 1,000,000 or over",05-APR-96,1,Black or African American,1,Aggravated Assault,1.0,Residence/Home,Anti-White,Individual,Violent
41119,37409,1996,Houston,TX,Texas,"Cities 1,000,000 or over",02-MAY-96,1,White,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41120,37410,1996,Houston,TX,Texas,"Cities 1,000,000 or over",02-MAY-96,2,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41121,37411,1996,Houston,TX,Texas,"Cities 1,000,000 or over",28-MAY-96,1,White,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Other,Non-Violent
41122,37412,1996,Houston,TX,Texas,"Cities 1,000,000 or over",19-JUN-96,1,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41123,37413,1996,Houston,TX,Texas,"Cities 1,000,000 or over",22-JUN-96,1,White,1,Simple Assault,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,Violent
41124,37414,1996,Houston,TX,Texas,"Cities 1,000,000 or over",11-AUG-96,3,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41125,37450,1996,Houston,TX,Texas,"Cities 1,000,000 or over",16-FEB-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Other,Non-Violent
41126,37451,1996,Houston,TX,Texas,"Cities 1,000,000 or over",14-MAR-96,2,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41127,37452,1996,Houston,TX,Texas,"Cities 1,000,000 or over",19-MAR-96,2,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41128,37453,1996,Houston,TX,Texas,"Cities 1,000,000 or over",22-JAN-96,1,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41129,37454,1996,Houston,TX,Texas,"Cities 1,000,000 or over",19-APR-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Jewish,Other,Non-Violent
41130,37455,1996,Houston,TX,Texas,"Cities 1,000,000 or over",06-MAY-96,2,White,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41131,37456,1996,Houston,TX,Texas,"Cities 1,000,000 or over",18-JUN-96,1,White,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41132,37457,1996,Houston,TX,Texas,"Cities 1,000,000 or over",08-AUG-96,0,Unknown,1,Not Specified,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Other,Other
41133,37458,1996,Houston,TX,Texas,"Cities 1,000,000 or over",15-AUG-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41134,37459,1996,Houston,TX,Texas,"Cities 1,000,000 or over",25-AUG-96,2,White,2,Simple Assault,2.0,Restaurant,Anti-Black or African American,Individual,Violent
41135,37460,1996,Houston,TX,Texas,"Cities 1,000,000 or over",26-AUG-96,5,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
41136,37461,1996,Houston,TX,Texas,"Cities 1,000,000 or over",06-SEP-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Gay (Male),Other,Non-Violent
41137,37462,1996,Houston,TX,Texas,"Cities 1,000,000 or over",16-SEP-96,0,Unknown,1,Simple Assault,1.0,Government/Public Building,Anti-Black or African American,Individual,Violent
41138,37463,1996,Houston,TX,Texas,"Cities 1,000,000 or over",12-JUL-96,1,White,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
41139,37464,1996,Houston,TX,Texas,"Cities 1,000,000 or over",12-JUL-96,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,Non-Violent
41140,37465,1996,Houston,TX,Texas,"Cities 1,000,000 or over",02-NOV-96,2,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
41141,37466,1996,Houston,TX,Texas,"Cities 1,000,000 or over",01-DEC-96,1,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
41142,37467,1996,Houston,TX,Texas,"Cities 1,000,000 or over",09-DEC-96,4,White,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41143,37468,1996,Houston,TX,Texas,"Cities 1,000,000 or over",29-DEC-96,0,Unknown,1,Burglary/Breaking & Entering,0.0,Residence/Home,Anti-Black or African American,Other,Violent
41144,37469,1996,Houston,TX,Texas,"Cities 1,000,000 or over",29-DEC-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
41145,37470,1996,Houston,TX,Texas,"Cities 1,000,000 or over",30-DEC-96,1,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
48918,45877,1997,Anderson,TX,Texas,"Non-MSA counties from 25,000 thru 99,999",15-JUL-97,0,White,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Grocery/Supermarket,Anti-Black or African American,Business;Individual,Violent
48919,45878,1997,Palestine,TX,Texas,"Cities from 10,000 thru 24,999",01-DEC-97,1,Black or African American,1,Aggravated Assault,1.0,Convenience Store,Anti-Gay (Male),Individual,Violent
48920,45879,1997,Lufkin,TX,Texas,"Cities from 25,000 thru 49,999",16-JAN-97,1,Black or African American,1,Simple Assault,1.0,Other/Unknown,Anti-White,Individual,Violent
48921,45880,1997,Pleasanton,TX,Texas,"Cities from 2,500 thru 9,999",16-JUN-97,2,White,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,"Anti-Multiple Religions, Group",Religious Organization,Non-Violent
48922,45881,1997,Bellville,TX,Texas,"Cities from 2,500 thru 9,999",26-AUG-97,8,White,1,Simple Assault,1.0,Service/Gas Station,Anti-Black or African American,Individual,Violent
48923,45882,1997,Muleshoe,TX,Texas,"Cities from 2,500 thru 9,999",15-MAY-97,4,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
48924,45883,1997,Muleshoe,TX,Texas,"Cities from 2,500 thru 9,999",10-JUN-97,4,White,1,Simple Assault,1.0,School/College,Anti-Black or African American,Individual,Violent
48925,45884,1997,Baylor,TX,Texas,"Non-MSA counties under 10,000",04-JAN-97,0,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
48926,45888,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",05-FEB-97,0,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
48927,45889,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",25-FEB-97,2,White,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,Violent
48928,45890,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",13-FEB-97,1,Multiple,1,Intimidation,1.0,School/College,Anti-White,Individual,Violent
48929,45891,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",14-APR-97,1,White,2,Aggravated Assault,2.0,Residence/Home,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,Violent
48930,45892,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",02-JUN-97,1,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
48931,45893,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",09-AUG-97,1,White,2,Intimidation,2.0,Other/Unknown,"Anti-Multiple Races, Group",Individual,Violent
48932,45894,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",21-AUG-97,1,Multiple,1,Simple Assault,1.0,School/College,Anti-White,Individual,Violent
48933,45895,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",08-DEC-97,1,Black or African American,2,Simple Assault,2.0,Air/Bus/Train Terminal,Anti-Hispanic or Latino,Individual,Violent
48934,45896,1997,Bexar,TX,Texas,"MSA counties 100,000 or over",29-DEC-97,1,Multiple,1,Intimidation,1.0,Jail/Prison/Penitentiary/Corrections Facility,Anti-Black or African American,Individual,Violent
48935,45885,1997,Universal City,TX,Texas,"Cities from 10,000 thru 24,999",01-NOV-97,2,White,2,Simple Assault,2.0,Residence/Home,Anti-Black or African American,Individual,Violent
48936,45886,1997,Independent School District:,TX,Texas,"Cities under 2,500",24-OCT-97,1,White,1,Simple Assault,1.0,School/College,Anti-Black or African American,Individual,Violent
48937,45897,1997,Manvel,TX,Texas,"Cities from 2,500 thru 9,999",08-MAY-97,2,White,1,Destruction/Damage/Vandalism of Property,0.0,Restaurant,Anti-Black or African American,Business,Non-Violent
48938,45887,1997,Pearland,TX,Texas,"Cities from 25,000 thru 49,999",27-DEC-97,0,White,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,Non-Violent
48939,45898,1997,Brazoria,TX,Texas,"Cities from 2,500 thru 9,999",29-DEC-97,0,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual;Other,Violent
48940,48941,1997,Bryan,TX,Texas,"Cities from 50,000 thru 99,999",17-NOV-97,3,Black or African American,2,Aggravated Assault;Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-White,Individual;Other,Violent
48941,45899,1997,College Station,TX,Texas,"Cities from 50,000 thru 99,999",03-DEC-97,1,White,1,Intimidation,1.0,Residence/Home,Anti-Mental Disability,Individual,Violent
48942,48942,1997,Somerville,TX,Texas,"Cities under 2,500",05-FEB-97,3,White,6,Aggravated Assault,6.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
48943,48943,1997,Bertram,TX,Texas,"Cities under 2,500",25-NOV-97,1,White,1,Simple Assault,1.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,Violent
